contestID,choiceID,precID,precname,splitID,splitname,count,cont_ch
671,885,39,AU0008,39,9 DEM,0,671_885
1202,1265,39,AU0008,39,9 DEM,0,1202_1265
2202,2310,39,AU0008,39,9 DEM,0,2202_2310
3007,1,39,AU0008,39,9 DEM,0,3007_1
3032,1,39,AU0008,39,9 DEM,0,3032_1
3032,2,39,AU0008,39,9 DEM,0,3032_2
4022,3775,39,AU0008,39,9 DEM,0,4022_3775
4022,3780,39,AU0008,39,9 DEM,0,4022_3780
4452,3750,39,AU0008,39,9 DEM,0,4452_3750
8006,1,39,AU0008,39,9 DEM,0,8006_1
8006,2,39,AU0008,39,9 DEM,0,8006_2
8014,1,39,AU0008,39,9 DEM,0,8014_1
8014,2,39,AU0008,39,9 DEM,0,8014_2
181,100,39,AU0008,40,9 REP,0,181_100
181,105,39,AU0008,40,9 REP,0,181_105
191,145,39,AU0008,40,9 REP,0,191_145
191,150,39,AU0008,40,9 REP,0,191_150
201,195,39,AU0008,40,9 REP,0,201_195
211,210,39,AU0008,40,9 REP,0,211_210
221,220,39,AU0008,40,9 REP,0,221_220
351,495,39,AU0008,40,9 REP,0,351_495
351,500,39,AU0008,40,9 REP,0,351_500
3006,1,39,AU0008,40,9 REP,0,3006_1
3006,2,39,AU0008,40,9 REP,0,3006_2
3031,1,39,AU0008,40,9 REP,0,3031_1
3031,2,39,AU0008,40,9 REP,0,3031_2
3036,1,39,AU0008,40,9 REP,0,3036_1
7369,1,39,AU0008,40,9 REP,0,7369_1
4021,3760,39,AU0008,40,9 REP,0,4021_3760
4021,3765,39,AU0008,40,9 REP,0,4021_3765
4021,3770,39,AU0008,40,9 REP,0,4021_3770
8006,1,39,AU0008,40,9 REP,0,8006_1
8006,2,39,AU0008,40,9 REP,0,8006_2
8014,1,39,AU0008,40,9 REP,0,8014_1
8014,2,39,AU0008,40,9 REP,0,8014_2
8006,1,39,AU0008,41,9 NP,0,8006_1
8006,2,39,AU0008,41,9 NP,0,8006_2
8014,1,39,AU0008,41,9 NP,0,8014_1
8014,2,39,AU0008,41,9 NP,0,8014_2
352,505,39,AU0008,42,FED11 DEM,0,352_505
351,495,39,AU0008,43,FED11 REP,0,351_495
351,500,39,AU0008,43,FED11 REP,0,351_500
182,110,44,AU0009,44,10 DEM,0,182_110
182,115,44,AU0009,44,10 DEM,0,182_115
182,120,44,AU0009,44,10 DEM,0,182_120
182,130,44,AU0009,44,10 DEM,0,182_130
182,135,44,AU0009,44,10 DEM,0,182_135
182,140,44,AU0009,44,10 DEM,0,182_140
192,155,44,AU0009,44,10 DEM,0,192_155
192,160,44,AU0009,44,10 DEM,0,192_160
192,165,44,AU0009,44,10 DEM,0,192_165
192,170,44,AU0009,44,10 DEM,0,192_170
192,175,44,AU0009,44,10 DEM,0,192_175
192,180,44,AU0009,44,10 DEM,0,192_180
192,185,44,AU0009,44,10 DEM,0,192_185
192,190,44,AU0009,44,10 DEM,0,192_190
202,200,44,AU0009,44,10 DEM,0,202_200
212,215,44,AU0009,44,10 DEM,0,212_215
222,225,44,AU0009,44,10 DEM,0,222_225
352,505,44,AU0009,44,10 DEM,0,352_505
670,870,44,AU0009,44,10 DEM,0,670_870
670,875,44,AU0009,44,10 DEM,0,670_875
671,880,44,AU0009,44,10 DEM,0,671_880
671,885,44,AU0009,44,10 DEM,0,671_885
1872,1960,44,AU0009,44,10 DEM,0,1872_1960
3007,1,44,AU0009,44,10 DEM,0,3007_1
3032,1,44,AU0009,44,10 DEM,0,3032_1
3032,2,44,AU0009,44,10 DEM,0,3032_2
4022,3775,44,AU0009,44,10 DEM,0,4022_3775
4022,3780,44,AU0009,44,10 DEM,0,4022_3780
8006,1,44,AU0009,44,10 DEM,0,8006_1
8006,2,44,AU0009,44,10 DEM,0,8006_2
8014,1,44,AU0009,44,10 DEM,0,8014_1
8014,2,44,AU0009,44,10 DEM,0,8014_2
181,100,44,AU0009,45,10 REP,0,181_100
181,105,44,AU0009,45,10 REP,0,181_105
191,145,44,AU0009,45,10 REP,0,191_145
191,150,44,AU0009,45,10 REP,0,191_150
201,195,44,AU0009,45,10 REP,0,201_195
211,210,44,AU0009,45,10 REP,0,211_210
221,220,44,AU0009,45,10 REP,0,221_220
351,495,44,AU0009,45,10 REP,0,351_495
351,500,44,AU0009,45,10 REP,0,351_500
1871,1955,44,AU0009,45,10 REP,0,1871_1955
3006,1,44,AU0009,45,10 REP,0,3006_1
3006,2,44,AU0009,45,10 REP,0,3006_2
3031,1,44,AU0009,45,10 REP,0,3031_1
3031,2,44,AU0009,45,10 REP,0,3031_2
3036,1,44,AU0009,45,10 REP,0,3036_1
7369,1,44,AU0009,45,10 REP,0,7369_1
4021,3760,44,AU0009,45,10 REP,0,4021_3760
4021,3765,44,AU0009,45,10 REP,0,4021_3765
4021,3770,44,AU0009,45,10 REP,0,4021_3770
8006,1,44,AU0009,45,10 REP,0,8006_1
8006,2,44,AU0009,45,10 REP,0,8006_2
8014,1,44,AU0009,45,10 REP,0,8014_1
8014,2,44,AU0009,45,10 REP,0,8014_2
8006,1,44,AU0009,46,10 NP,0,8006_1
8006,2,44,AU0009,46,10 NP,0,8006_2
8014,1,44,AU0009,46,10 NP,0,8014_1
8014,2,44,AU0009,46,10 NP,0,8014_2
352,505,44,AU0009,47,FED11 DEM,0,352_505
351,495,44,AU0009,48,FED11 REP,0,351_495
351,500,44,AU0009,48,FED11 REP,0,351_500
182,110,49,AU0010,49,11 DEM,0,182_110
182,115,49,AU0010,49,11 DEM,0,182_115
182,120,49,AU0010,49,11 DEM,0,182_120
182,130,49,AU0010,49,11 DEM,0,182_130
182,135,49,AU0010,49,11 DEM,0,182_135
182,140,49,AU0010,49,11 DEM,0,182_140
192,155,49,AU0010,49,11 DEM,0,192_155
192,160,49,AU0010,49,11 DEM,0,192_160
192,165,49,AU0010,49,11 DEM,0,192_165
192,170,49,AU0010,49,11 DEM,0,192_170
192,175,49,AU0010,49,11 DEM,0,192_175
192,180,49,AU0010,49,11 DEM,0,192_180
192,185,49,AU0010,49,11 DEM,0,192_185
192,190,49,AU0010,49,11 DEM,0,192_190
202,200,49,AU0010,49,11 DEM,0,202_200
212,215,49,AU0010,49,11 DEM,0,212_215
222,225,49,AU0010,49,11 DEM,0,222_225
352,505,49,AU0010,49,11 DEM,0,352_505
670,870,49,AU0010,49,11 DEM,0,670_870
670,875,49,AU0010,49,11 DEM,0,670_875
671,880,49,AU0010,49,11 DEM,0,671_880
671,885,49,AU0010,49,11 DEM,0,671_885
1202,1265,49,AU0010,49,11 DEM,0,1202_1265
2212,2320,49,AU0010,49,11 DEM,0,2212_2320
3007,1,49,AU0010,49,11 DEM,0,3007_1
3032,1,49,AU0010,49,11 DEM,0,3032_1
3032,2,49,AU0010,49,11 DEM,0,3032_2
4022,3775,49,AU0010,49,11 DEM,0,4022_3775
4022,3780,49,AU0010,49,11 DEM,0,4022_3780
4452,3750,49,AU0010,49,11 DEM,0,4452_3750
8006,1,49,AU0010,49,11 DEM,0,8006_1
8006,2,49,AU0010,49,11 DEM,0,8006_2
8014,1,49,AU0010,49,11 DEM,0,8014_1
8014,2,49,AU0010,49,11 DEM,0,8014_2
181,100,49,AU0010,50,11 REP,0,181_100
181,105,49,AU0010,50,11 REP,0,181_105
191,145,49,AU0010,50,11 REP,0,191_145
191,150,49,AU0010,50,11 REP,0,191_150
201,195,49,AU0010,50,11 REP,0,201_195
211,210,49,AU0010,50,11 REP,0,211_210
221,220,49,AU0010,50,11 REP,0,221_220
351,495,49,AU0010,50,11 REP,0,351_495
351,500,49,AU0010,50,11 REP,0,351_500
2211,2315,49,AU0010,50,11 REP,0,2211_2315
3006,1,49,AU0010,50,11 REP,0,3006_1
3006,2,49,AU0010,50,11 REP,0,3006_2
3031,1,49,AU0010,50,11 REP,0,3031_1
3031,2,49,AU0010,50,11 REP,0,3031_2
3036,1,49,AU0010,50,11 REP,0,3036_1
7369,1,49,AU0010,50,11 REP,0,7369_1
4021,3760,49,AU0010,50,11 REP,0,4021_3760
4021,3765,49,AU0010,50,11 REP,0,4021_3765
4021,3770,49,AU0010,50,11 REP,0,4021_3770
8006,1,49,AU0010,50,11 REP,0,8006_1
8006,2,49,AU0010,50,11 REP,0,8006_2
8014,1,49,AU0010,50,11 REP,0,8014_1
8014,2,49,AU0010,50,11 REP,0,8014_2
8006,1,49,AU0010,51,11 NP,0,8006_1
8006,2,49,AU0010,51,11 NP,0,8006_2
8014,1,49,AU0010,51,11 NP,0,8014_1
8014,2,49,AU0010,51,11 NP,0,8014_2
352,505,49,AU0010,52,FED11 DEM,0,352_505
351,495,49,AU0010,53,FED11 REP,0,351_495
351,500,49,AU0010,53,FED11 REP,0,351_500
182,110,49,AU0010,54,12 DEM,0,182_110
182,115,49,AU0010,54,12 DEM,0,182_115
182,120,49,AU0010,54,12 DEM,0,182_120
182,130,49,AU0010,54,12 DEM,0,182_130
182,135,49,AU0010,54,12 DEM,0,182_135
182,140,49,AU0010,54,12 DEM,0,182_140
192,155,49,AU0010,54,12 DEM,0,192_155
192,160,49,AU0010,54,12 DEM,0,192_160
192,165,49,AU0010,54,12 DEM,0,192_165
192,170,49,AU0010,54,12 DEM,0,192_170
192,175,49,AU0010,54,12 DEM,0,192_175
192,180,49,AU0010,54,12 DEM,0,192_180
192,185,49,AU0010,54,12 DEM,0,192_185
192,190,49,AU0010,54,12 DEM,0,192_190
202,200,49,AU0010,54,12 DEM,0,202_200
212,215,49,AU0010,54,12 DEM,0,212_215
222,225,49,AU0010,54,12 DEM,0,222_225
352,505,49,AU0010,54,12 DEM,0,352_505
670,870,49,AU0010,54,12 DEM,0,670_870
670,875,49,AU0010,54,12 DEM,0,670_875
671,880,49,AU0010,54,12 DEM,0,671_880
671,885,49,AU0010,54,12 DEM,0,671_885
1202,1265,49,AU0010,54,12 DEM,0,1202_1265
2212,2320,49,AU0010,54,12 DEM,0,2212_2320
3007,1,49,AU0010,54,12 DEM,0,3007_1
3032,1,49,AU0010,54,12 DEM,0,3032_1
3032,2,49,AU0010,54,12 DEM,0,3032_2
4022,3775,49,AU0010,54,12 DEM,0,4022_3775
4022,3780,49,AU0010,54,12 DEM,0,4022_3780
4452,3750,49,AU0010,54,12 DEM,0,4452_3750
8006,1,49,AU0010,54,12 DEM,0,8006_1
8006,2,49,AU0010,54,12 DEM,0,8006_2
8014,1,49,AU0010,54,12 DEM,0,8014_1
8014,2,49,AU0010,54,12 DEM,0,8014_2
181,100,49,AU0010,55,12 REP,0,181_100
181,105,49,AU0010,55,12 REP,0,181_105
191,145,49,AU0010,55,12 REP,0,191_145
191,150,49,AU0010,55,12 REP,0,191_150
201,195,49,AU0010,55,12 REP,0,201_195
211,210,49,AU0010,55,12 REP,0,211_210
221,220,49,AU0010,55,12 REP,0,221_220
351,495,49,AU0010,55,12 REP,0,351_495
351,500,49,AU0010,55,12 REP,0,351_500
2211,2315,49,AU0010,55,12 REP,0,2211_2315
3006,1,49,AU0010,55,12 REP,0,3006_1
3006,2,49,AU0010,55,12 REP,0,3006_2
3031,1,49,AU0010,55,12 REP,0,3031_1
3031,2,49,AU0010,55,12 REP,0,3031_2
3036,1,49,AU0010,55,12 REP,0,3036_1
2851,2810,49,AU0010,55,12 REP,0,2851_2810
4021,3760,49,AU0010,55,12 REP,0,4021_3760
4021,3765,49,AU0010,55,12 REP,0,4021_3765
4021,3770,49,AU0010,55,12 REP,0,4021_3770
8006,1,49,AU0010,55,12 REP,0,8006_1
8006,2,49,AU0010,55,12 REP,0,8006_2
8014,1,49,AU0010,55,12 REP,0,8014_1
8014,2,49,AU0010,55,12 REP,0,8014_2
8006,1,49,AU0010,56,12 NP,0,8006_1
8006,2,49,AU0010,56,12 NP,0,8006_2
8014,1,49,AU0010,56,12 NP,0,8014_1
8014,2,49,AU0010,56,12 NP,0,8014_2
182,110,57,AU0011,57,13 DEM,0,182_110
182,115,57,AU0011,57,13 DEM,0,182_115
182,120,57,AU0011,57,13 DEM,0,182_120
182,130,57,AU0011,57,13 DEM,0,182_130
182,135,57,AU0011,57,13 DEM,0,182_135
182,140,57,AU0011,57,13 DEM,0,182_140
192,155,57,AU0011,57,13 DEM,0,192_155
192,160,57,AU0011,57,13 DEM,0,192_160
192,165,57,AU0011,57,13 DEM,0,192_165
192,170,57,AU0011,57,13 DEM,0,192_170
192,175,57,AU0011,57,13 DEM,0,192_175
192,180,57,AU0011,57,13 DEM,0,192_180
192,185,57,AU0011,57,13 DEM,0,192_185
192,190,57,AU0011,57,13 DEM,0,192_190
202,200,57,AU0011,57,13 DEM,0,202_200
212,215,57,AU0011,57,13 DEM,0,212_215
222,225,57,AU0011,57,13 DEM,0,222_225
352,505,57,AU0011,57,13 DEM,0,352_505
670,870,57,AU0011,57,13 DEM,0,670_870
670,875,57,AU0011,57,13 DEM,0,670_875
671,880,57,AU0011,57,13 DEM,0,671_880
671,885,57,AU0011,57,13 DEM,0,671_885
1872,1960,57,AU0011,57,13 DEM,0,1872_1960
3007,1,57,AU0011,57,13 DEM,0,3007_1
3032,1,57,AU0011,57,13 DEM,0,3032_1
3032,2,57,AU0011,57,13 DEM,0,3032_2
4022,3775,57,AU0011,57,13 DEM,0,4022_3775
4022,3780,57,AU0011,57,13 DEM,0,4022_3780
4452,3750,57,AU0011,57,13 DEM,0,4452_3750
8006,1,57,AU0011,57,13 DEM,0,8006_1
8006,2,57,AU0011,57,13 DEM,0,8006_2
8014,1,57,AU0011,57,13 DEM,0,8014_1
8014,2,57,AU0011,57,13 DEM,0,8014_2
181,100,57,AU0011,58,13 REP,0,181_100
181,105,57,AU0011,58,13 REP,0,181_105
191,145,57,AU0011,58,13 REP,0,191_145
191,150,57,AU0011,58,13 REP,0,191_150
201,195,57,AU0011,58,13 REP,0,201_195
211,210,57,AU0011,58,13 REP,0,211_210
221,220,57,AU0011,58,13 REP,0,221_220
351,495,57,AU0011,58,13 REP,0,351_495
351,500,57,AU0011,58,13 REP,0,351_500
1871,1955,57,AU0011,58,13 REP,0,1871_1955
3006,1,57,AU0011,58,13 REP,0,3006_1
3006,2,57,AU0011,58,13 REP,0,3006_2
3031,1,57,AU0011,58,13 REP,0,3031_1
3031,2,57,AU0011,58,13 REP,0,3031_2
3036,1,57,AU0011,58,13 REP,0,3036_1
7369,1,57,AU0011,58,13 REP,0,7369_1
4021,3760,57,AU0011,58,13 REP,0,4021_3760
4021,3765,57,AU0011,58,13 REP,0,4021_3765
4021,3770,57,AU0011,58,13 REP,0,4021_3770
8006,1,57,AU0011,58,13 REP,0,8006_1
8006,2,57,AU0011,58,13 REP,0,8006_2
8014,1,57,AU0011,58,13 REP,0,8014_1
8014,2,57,AU0011,58,13 REP,0,8014_2
8006,1,57,AU0011,59,13 NP,0,8006_1
8006,2,57,AU0011,59,13 NP,0,8006_2
8014,1,57,AU0011,59,13 NP,0,8014_1
8014,2,57,AU0011,59,13 NP,0,8014_2
352,505,57,AU0011,60,FED11 DEM,0,352_505
351,495,57,AU0011,61,FED11 REP,0,351_495
351,500,57,AU0011,61,FED11 REP,0,351_500
182,110,62,AU0012,62,14 DEM,0,182_110
182,115,62,AU0012,62,14 DEM,0,182_115
182,120,62,AU0012,62,14 DEM,0,182_120
182,130,62,AU0012,62,14 DEM,0,182_130
182,135,62,AU0012,62,14 DEM,0,182_135
182,140,62,AU0012,62,14 DEM,0,182_140
192,155,62,AU0012,62,14 DEM,0,192_155
192,160,62,AU0012,62,14 DEM,0,192_160
192,165,62,AU0012,62,14 DEM,0,192_165
192,170,62,AU0012,62,14 DEM,0,192_170
192,175,62,AU0012,62,14 DEM,0,192_175
192,180,62,AU0012,62,14 DEM,0,192_180
192,185,62,AU0012,62,14 DEM,0,192_185
192,190,62,AU0012,62,14 DEM,0,192_190
202,200,62,AU0012,62,14 DEM,0,202_200
212,215,62,AU0012,62,14 DEM,0,212_215
222,225,62,AU0012,62,14 DEM,0,222_225
352,505,62,AU0012,62,14 DEM,0,352_505
670,870,62,AU0012,62,14 DEM,0,670_870
670,875,62,AU0012,62,14 DEM,0,670_875
671,880,62,AU0012,62,14 DEM,0,671_880
671,885,62,AU0012,62,14 DEM,0,671_885
1202,1265,62,AU0012,62,14 DEM,0,1202_1265
2212,2320,62,AU0012,62,14 DEM,0,2212_2320
3007,1,62,AU0012,62,14 DEM,0,3007_1
3032,1,62,AU0012,62,14 DEM,0,3032_1
3032,2,62,AU0012,62,14 DEM,0,3032_2
4022,3775,62,AU0012,62,14 DEM,0,4022_3775
4022,3780,62,AU0012,62,14 DEM,0,4022_3780
4452,3750,62,AU0012,62,14 DEM,0,4452_3750
8006,1,62,AU0012,62,14 DEM,0,8006_1
8006,2,62,AU0012,62,14 DEM,0,8006_2
8014,1,62,AU0012,62,14 DEM,0,8014_1
8014,2,62,AU0012,62,14 DEM,0,8014_2
181,100,62,AU0012,63,14 REP,0,181_100
181,105,62,AU0012,63,14 REP,0,181_105
191,145,62,AU0012,63,14 REP,0,191_145
191,150,62,AU0012,63,14 REP,0,191_150
201,195,62,AU0012,63,14 REP,0,201_195
211,210,62,AU0012,63,14 REP,0,211_210
221,220,62,AU0012,63,14 REP,0,221_220
351,495,62,AU0012,63,14 REP,0,351_495
351,500,62,AU0012,63,14 REP,0,351_500
2211,2315,62,AU0012,63,14 REP,0,2211_2315
3006,1,62,AU0012,63,14 REP,0,3006_1
3006,2,62,AU0012,63,14 REP,0,3006_2
3031,1,62,AU0012,63,14 REP,0,3031_1
3031,2,62,AU0012,63,14 REP,0,3031_2
3036,1,62,AU0012,63,14 REP,0,3036_1
7369,1,62,AU0012,63,14 REP,0,7369_1
4021,3760,62,AU0012,63,14 REP,0,4021_3760
4021,3765,62,AU0012,63,14 REP,0,4021_3765
4021,3770,62,AU0012,63,14 REP,0,4021_3770
8006,1,62,AU0012,63,14 REP,0,8006_1
8006,2,62,AU0012,63,14 REP,0,8006_2
8014,1,62,AU0012,63,14 REP,0,8014_1
8014,2,62,AU0012,63,14 REP,0,8014_2
8006,1,62,AU0012,64,14 NP,0,8006_1
8006,2,62,AU0012,64,14 NP,0,8006_2
8014,1,62,AU0012,64,14 NP,0,8014_1
8014,2,62,AU0012,64,14 NP,0,8014_2
352,505,62,AU0012,65,FED11 DEM,0,352_505
351,495,62,AU0012,66,FED11 REP,0,351_495
351,500,62,AU0012,66,FED11 REP,0,351_500
182,110,67,AU0013,67,15 DEM,0,182_110
182,115,67,AU0013,67,15 DEM,0,182_115
182,120,67,AU0013,67,15 DEM,0,182_120
182,130,67,AU0013,67,15 DEM,0,182_130
182,135,67,AU0013,67,15 DEM,0,182_135
182,140,67,AU0013,67,15 DEM,0,182_140
192,155,67,AU0013,67,15 DEM,0,192_155
192,160,67,AU0013,67,15 DEM,0,192_160
192,165,67,AU0013,67,15 DEM,0,192_165
192,170,67,AU0013,67,15 DEM,0,192_170
192,175,67,AU0013,67,15 DEM,0,192_175
192,180,67,AU0013,67,15 DEM,0,192_180
192,185,67,AU0013,67,15 DEM,0,192_185
192,190,67,AU0013,67,15 DEM,0,192_190
202,200,67,AU0013,67,15 DEM,0,202_200
212,215,67,AU0013,67,15 DEM,0,212_215
222,225,67,AU0013,67,15 DEM,0,222_225
352,505,67,AU0013,67,15 DEM,0,352_505
670,870,67,AU0013,67,15 DEM,0,670_870
670,875,67,AU0013,67,15 DEM,0,670_875
671,880,67,AU0013,67,15 DEM,0,671_880
671,885,67,AU0013,67,15 DEM,0,671_885
1202,1265,67,AU0013,67,15 DEM,0,1202_1265
2202,2310,67,AU0013,67,15 DEM,0,2202_2310
3007,1,67,AU0013,67,15 DEM,0,3007_1
3032,1,67,AU0013,67,15 DEM,0,3032_1
3032,2,67,AU0013,67,15 DEM,0,3032_2
4022,3775,67,AU0013,67,15 DEM,0,4022_3775
4022,3780,67,AU0013,67,15 DEM,0,4022_3780
4452,3750,67,AU0013,67,15 DEM,0,4452_3750
8006,1,67,AU0013,67,15 DEM,0,8006_1
8006,2,67,AU0013,67,15 DEM,0,8006_2
8014,1,67,AU0013,67,15 DEM,0,8014_1
8014,2,67,AU0013,67,15 DEM,0,8014_2
181,100,67,AU0013,68,15 REP,0,181_100
181,105,67,AU0013,68,15 REP,0,181_105
191,145,67,AU0013,68,15 REP,0,191_145
191,150,67,AU0013,68,15 REP,0,191_150
201,195,67,AU0013,68,15 REP,0,201_195
211,210,67,AU0013,68,15 REP,0,211_210
221,220,67,AU0013,68,15 REP,0,221_220
351,495,67,AU0013,68,15 REP,0,351_495
351,500,67,AU0013,68,15 REP,0,351_500
3006,1,67,AU0013,68,15 REP,0,3006_1
3006,2,67,AU0013,68,15 REP,0,3006_2
3031,1,67,AU0013,68,15 REP,0,3031_1
3031,2,67,AU0013,68,15 REP,0,3031_2
3036,1,67,AU0013,68,15 REP,0,3036_1
7369,1,67,AU0013,68,15 REP,0,7369_1
4021,3760,67,AU0013,68,15 REP,0,4021_3760
4021,3765,67,AU0013,68,15 REP,0,4021_3765
4021,3770,67,AU0013,68,15 REP,0,4021_3770
9025,1,67,AU0013,68,15 REP,0,9025_1
8006,1,67,AU0013,68,15 REP,0,8006_1
8006,2,67,AU0013,68,15 REP,0,8006_2
8014,1,67,AU0013,68,15 REP,0,8014_1
8014,2,67,AU0013,68,15 REP,0,8014_2
8006,1,67,AU0013,69,15 NP,0,8006_1
8006,2,67,AU0013,69,15 NP,0,8006_2
8014,1,67,AU0013,69,15 NP,0,8014_1
8014,2,67,AU0013,69,15 NP,0,8014_2
352,505,67,AU0013,70,FED11 DEM,0,352_505
351,495,67,AU0013,71,FED11 REP,0,351_495
351,500,67,AU0013,71,FED11 REP,0,351_500
182,110,72,AU0014,72,16 DEM,0,182_110
182,115,72,AU0014,72,16 DEM,0,182_115
182,120,72,AU0014,72,16 DEM,0,182_120
182,130,72,AU0014,72,16 DEM,0,182_130
182,135,72,AU0014,72,16 DEM,0,182_135
182,140,72,AU0014,72,16 DEM,0,182_140
192,155,72,AU0014,72,16 DEM,0,192_155
192,160,72,AU0014,72,16 DEM,0,192_160
192,165,72,AU0014,72,16 DEM,0,192_165
192,170,72,AU0014,72,16 DEM,0,192_170
192,175,72,AU0014,72,16 DEM,0,192_175
192,180,72,AU0014,72,16 DEM,0,192_180
192,185,72,AU0014,72,16 DEM,0,192_185
192,190,72,AU0014,72,16 DEM,0,192_190
202,200,72,AU0014,72,16 DEM,0,202_200
212,215,72,AU0014,72,16 DEM,0,212_215
222,225,72,AU0014,72,16 DEM,0,222_225
352,505,72,AU0014,72,16 DEM,0,352_505
670,870,72,AU0014,72,16 DEM,0,670_870
670,875,72,AU0014,72,16 DEM,0,670_875
671,880,72,AU0014,72,16 DEM,0,671_880
671,885,72,AU0014,72,16 DEM,0,671_885
1202,1265,72,AU0014,72,16 DEM,0,1202_1265
2202,2310,72,AU0014,72,16 DEM,0,2202_2310
3007,1,72,AU0014,72,16 DEM,0,3007_1
3032,1,72,AU0014,72,16 DEM,0,3032_1
3032,2,72,AU0014,72,16 DEM,0,3032_2
4022,3775,72,AU0014,72,16 DEM,0,4022_3775
4022,3780,72,AU0014,72,16 DEM,0,4022_3780
4452,3750,72,AU0014,72,16 DEM,0,4452_3750
8006,1,72,AU0014,72,16 DEM,0,8006_1
8006,2,72,AU0014,72,16 DEM,0,8006_2
8014,1,72,AU0014,72,16 DEM,0,8014_1
8014,2,72,AU0014,72,16 DEM,0,8014_2
181,100,72,AU0014,73,16 REP,0,181_100
181,105,72,AU0014,73,16 REP,0,181_105
191,145,72,AU0014,73,16 REP,0,191_145
191,150,72,AU0014,73,16 REP,0,191_150
201,195,72,AU0014,73,16 REP,0,201_195
211,210,72,AU0014,73,16 REP,0,211_210
221,220,72,AU0014,73,16 REP,0,221_220
351,495,72,AU0014,73,16 REP,0,351_495
351,500,72,AU0014,73,16 REP,0,351_500
3006,1,72,AU0014,73,16 REP,0,3006_1
3006,2,72,AU0014,73,16 REP,0,3006_2
3031,1,72,AU0014,73,16 REP,0,3031_1
3031,2,72,AU0014,73,16 REP,0,3031_2
3036,1,72,AU0014,73,16 REP,0,3036_1
7369,1,72,AU0014,73,16 REP,0,7369_1
4021,3760,72,AU0014,73,16 REP,0,4021_3760
4021,3765,72,AU0014,73,16 REP,0,4021_3765
4021,3770,72,AU0014,73,16 REP,0,4021_3770
8006,1,72,AU0014,73,16 REP,0,8006_1
8006,2,72,AU0014,73,16 REP,0,8006_2
8014,1,72,AU0014,73,16 REP,0,8014_1
8014,2,72,AU0014,73,16 REP,0,8014_2
8006,1,72,AU0014,74,16 NP,0,8006_1
8006,2,72,AU0014,74,16 NP,0,8006_2
8014,1,72,AU0014,74,16 NP,0,8014_1
8014,2,72,AU0014,74,16 NP,0,8014_2
352,505,72,AU0014,75,FED11 DEM,0,352_505
351,495,72,AU0014,76,FED11 REP,0,351_495
351,500,72,AU0014,76,FED11 REP,0,351_500
182,110,77,AU0015,77,17 DEM,0,182_110
182,115,77,AU0015,77,17 DEM,0,182_115
182,120,77,AU0015,77,17 DEM,0,182_120
182,130,77,AU0015,77,17 DEM,0,182_130
182,135,77,AU0015,77,17 DEM,0,182_135
182,140,77,AU0015,77,17 DEM,0,182_140
192,155,77,AU0015,77,17 DEM,0,192_155
192,160,77,AU0015,77,17 DEM,0,192_160
192,165,77,AU0015,77,17 DEM,0,192_165
192,170,77,AU0015,77,17 DEM,0,192_170
192,175,77,AU0015,77,17 DEM,0,192_175
192,180,77,AU0015,77,17 DEM,0,192_180
192,185,77,AU0015,77,17 DEM,0,192_185
192,190,77,AU0015,77,17 DEM,0,192_190
202,200,77,AU0015,77,17 DEM,0,202_200
212,215,77,AU0015,77,17 DEM,0,212_215
222,225,77,AU0015,77,17 DEM,0,222_225
352,505,77,AU0015,77,17 DEM,0,352_505
670,870,77,AU0015,77,17 DEM,0,670_870
670,875,77,AU0015,77,17 DEM,0,670_875
671,880,77,AU0015,77,17 DEM,0,671_880
671,885,77,AU0015,77,17 DEM,0,671_885
1202,1265,77,AU0015,77,17 DEM,0,1202_1265
2202,2310,77,AU0015,77,17 DEM,0,2202_2310
3007,1,77,AU0015,77,17 DEM,0,3007_1
3032,1,77,AU0015,77,17 DEM,0,3032_1
3032,2,77,AU0015,77,17 DEM,0,3032_2
4022,3775,77,AU0015,77,17 DEM,0,4022_3775
4022,3780,77,AU0015,77,17 DEM,0,4022_3780
4452,3750,77,AU0015,77,17 DEM,0,4452_3750
8006,1,77,AU0015,77,17 DEM,0,8006_1
8006,2,77,AU0015,77,17 DEM,0,8006_2
8014,1,77,AU0015,77,17 DEM,0,8014_1
8014,2,77,AU0015,77,17 DEM,0,8014_2
181,100,77,AU0015,78,17 REP,0,181_100
181,105,77,AU0015,78,17 REP,0,181_105
191,145,77,AU0015,78,17 REP,0,191_145
191,150,77,AU0015,78,17 REP,0,191_150
201,195,77,AU0015,78,17 REP,0,201_195
211,210,77,AU0015,78,17 REP,0,211_210
221,220,77,AU0015,78,17 REP,0,221_220
351,495,77,AU0015,78,17 REP,0,351_495
351,500,77,AU0015,78,17 REP,0,351_500
3006,1,77,AU0015,78,17 REP,0,3006_1
3006,2,77,AU0015,78,17 REP,0,3006_2
3031,1,77,AU0015,78,17 REP,0,3031_1
3031,2,77,AU0015,78,17 REP,0,3031_2
3036,1,77,AU0015,78,17 REP,0,3036_1
7369,1,77,AU0015,78,17 REP,0,7369_1
4021,3760,77,AU0015,78,17 REP,0,4021_3760
4021,3765,77,AU0015,78,17 REP,0,4021_3765
4021,3770,77,AU0015,78,17 REP,0,4021_3770
8006,1,77,AU0015,78,17 REP,0,8006_1
8006,2,77,AU0015,78,17 REP,0,8006_2
8014,1,77,AU0015,78,17 REP,0,8014_1
8014,2,77,AU0015,78,17 REP,0,8014_2
8006,1,77,AU0015,79,17 NP,0,8006_1
